date,platform,campaign_type,industry,country,impressions,clicks,ad_spend,conversions,revenue
2024-09-11,TikTok Ads,Video,SaaS,Canada,122116,5507,5396.86,110,3555.98
2024-09-11,Google Ads,Video,E-commerce,USA,88514,1610,1384.6,77,22165.04
2024-09-11,Meta Ads,Display,E-commerce,Canada,38762,1007,684.76,16,3871.2
2024-09-11,Meta Ads,Video,EdTech,USA,34949,1324,2369.96,86,9084.22
2024-09-11,Google Ads,Search,EdTech,UAE,100381,5691,4723.53,321,58283.85
2024-09-12,Meta Ads,Search,Healthcare,UAE,73447,2401,3457.44,93,11150.38
2024-09-12,Google Ads,Search,Fintech,UK,25927,1501,1516.01,44,4091.03
2024-09-12,Google Ads,Video,E-commerce,UK,193869,13124,38453.32,264,67604.89
2024-09-12,Google Ads,Search,E-commerce,India,31049,1021,3379.51,31,7117.65
2024-09-13,Google Ads,Shopping,Healthcare,USA,85618,2679,2464.68,74,6024.46
2024-09-13,Meta Ads,Display,Healthcare,Germany,115379,5134,12372.94,391,109895.16
2024-09-13,Meta Ads,Search,E-commerce,USA,114844,3307,6944.7,123,36552.89
2024-09-14,TikTok Ads,Display,Fintech,UAE,25025,1256,540.08,38,5694.61
2024-09-14,TikTok Ads,Search,E-commerce,Canada,198085,14460,11857.2,1133,295028.26
2024-09-14,Meta Ads,Display,SaaS,USA,152680,6214,13049.4,283,13261.37
2024-09-14,Google Ads,Display,Healthcare,UAE,63812,2686,8004.28,84,6979.61
2024-09-14,Google Ads,Search,E-commerce,Canada,157963,5607,4934.16,205,50937.22
2024-09-15,Google Ads,Shopping,Fintech,UAE,136354,3736,4333.76,152,29811.83
2024-09-15,TikTok Ads,Display,Fintech,Australia,105400,7704,8551.44,442,49251.38
2024-09-15,Meta Ads,Video,Fintech,Germany,37599,1225,1592.5,73,19164.89
2024-09-15,Meta Ads,Search,SaaS,Canada,9521,237,419.49,17,1502.31
2024-09-15,Google Ads,Video,Fintech,USA,194281,5906,14765.0,371,20958.57
2024-09-15,Meta Ads,Display,Healthcare,UAE,196432,6501,2600.4,462,52195.74
2024-09-15,Meta Ads,Shopping,Healthcare,UK,174862,3846,1730.7,299,67036.78
2024-09-15,Google Ads,Video,E-commerce,Canada,136460,4462,3926.56,322,59937.98
2024-09-15,Google Ads,Video,SaaS,Germany,127179,5125,11377.5,87,5905.23
2024-09-16,Google Ads,Video,E-commerce,UK,13605,300,624.0,21,4495.51
2024-09-16,TikTok Ads,Display,SaaS,USA,67502,5859,2812.32,395,42271.31
2024-09-16,Meta Ads,Display,EdTech,Germany,7056,227,186.14,6,1653.16
2024-09-16,Google Ads,Video,Fintech,Canada,83466,4089,9241.14,108,12521.2
2024-09-17,Meta Ads,Video,Healthcare,UK,20021,462,725.34,20,4554.08
2024-09-17,TikTok Ads,Video,Healthcare,UAE,153537,7277,7277.0,175,48117.42
2024-09-17,Meta Ads,Search,Healthcare,India,15485,196,301.84,8,362.78
2024-09-17,Meta Ads,Display,EdTech,Australia,23113,228,136.8,17,2097.34
2024-09-17,Google Ads,Video,SaaS,Germany,162743,8723,15439.71,106,20056.78
2024-09-17,Meta Ads,Search,EdTech,Germany,166243,1895,1743.4,51,5887.21
2024-09-18,TikTok Ads,Search,Fintech,Germany,104986,6131,2207.16,219,57679.5
2024-09-18,TikTok Ads,Shopping,EdTech,UK,116800,8351,5845.7,493,80828.76
2024-09-18,TikTok Ads,Search,SaaS,UK,89403,5578,8255.44,414,80503.15
2024-09-18,Google Ads,Video,Healthcare,UAE,141501,6452,19162.44,193,47970.13
2024-09-19,TikTok Ads,Search,Healthcare,Germany,129077,4065,4959.3,295,44193.52
2024-09-19,Meta Ads,Video,EdTech,Canada,32559,553,392.63,6,1500.74
2024-09-19,Google Ads,Shopping,EdTech,UK,162353,3977,5766.65,57,15175.48
2024-09-20,Google Ads,Display,Healthcare,USA,168384,4681,12030.17,267,58628.48
2024-09-20,Meta Ads,Shopping,E-commerce,Germany,166874,6641,4515.88,200,17225.95
2024-09-21,TikTok Ads,Display,Healthcare,UK,135956,11529,5764.5,732,207824.45
2024-09-21,TikTok Ads,Shopping,Fintech,USA,170201,7931,8327.55,182,10360.55
2024-09-21,Google Ads,Shopping,SaaS,Australia,27791,930,1385.7,73,10712.26
2024-09-21,Meta Ads,Shopping,E-commerce,Canada,138018,1683,1733.49,56,8635.5
2024-09-21,Meta Ads,Shopping,Fintech,Canada,17281,793,935.74,46,12594.97
2024-09-21,TikTok Ads,Display,SaaS,USA,155929,6408,6215.76,481,51123.92
2024-09-22,TikTok Ads,Display,SaaS,UAE,81619,3623,1702.81,222,46448.44
2024-09-22,Meta Ads,Video,Healthcare,UK,15532,593,847.99,45,2243.79
2024-09-22,TikTok Ads,Video,SaaS,Germany,53167,2536,1115.84,145,11216.46
2024-09-22,Google Ads,Search,Fintech,India,181976,7752,13333.44,255,75491.87
2024-09-22,Meta Ads,Display,E-commerce,India,127082,2452,5345.36,53,8408.45
2024-09-23,Meta Ads,Display,Healthcare,UK,88560,1319,685.88,81,8584.02
2024-09-23,Google Ads,Display,Healthcare,UAE,111311,5765,15623.15,389,22317.92
2024-09-23,Google Ads,Video,Healthcare,USA,133909,5664,16312.32,117,11886.29
2024-09-23,Meta Ads,Search,SaaS,India,29343,346,695.46,7,672.01
2024-09-24,Google Ads,Video,Fintech,Australia,143561,9144,17647.92,630,123364.05
2024-09-24,TikTok Ads,Video,Fintech,USA,130865,9461,14002.28,221,46411.13
2024-09-24,TikTok Ads,Shopping,Fintech,UAE,132571,9147,9329.94,502,55471.3
2024-09-24,TikTok Ads,Shopping,E-commerce,Australia,138780,4135,3514.75,86,7373.66
2024-09-24,Meta Ads,Display,Fintech,UK,177027,6160,7576.8,220,59390.91
2024-09-24,Meta Ads,Search,E-commerce,UK,14028,342,646.38,7,716.51
2024-09-24,TikTok Ads,Search,EdTech,UK,31727,2233,1027.18,74,9946.57
2024-09-25,TikTok Ads,Search,E-commerce,India,170396,10138,10949.04,494,99795.18
2024-09-25,Google Ads,Shopping,EdTech,Australia,49225,2367,4355.28,137,8811.53
2024-09-25,Meta Ads,Shopping,Healthcare,Germany,199451,3989,5105.92,110,8236.16
2024-09-25,TikTok Ads,Display,EdTech,Australia,154712,10288,11111.04,439,80440.02
2024-09-25,Meta Ads,Shopping,SaaS,UAE,178916,4723,7273.42,147,29612.74
2024-09-25,Google Ads,Display,E-commerce,UK,25195,738,1926.18,12,432.4
2024-09-25,TikTok Ads,Shopping,SaaS,Canada,139162,7152,9941.28,137,29124.09
2024-09-25,Google Ads,Video,Fintech,USA,14096,476,614.04,34,3175.83
2024-09-25,TikTok Ads,Video,EdTech,India,111154,5124,4560.36,368,82164.4
2024-09-26,Google Ads,Shopping,E-commerce,Canada,161089,6540,13734.0,285,49746.79
2024-09-26,TikTok Ads,Search,EdTech,India,89946,5162,3252.06,349,87393.19
2024-09-26,Google Ads,Shopping,Fintech,Australia,161252,8046,24540.3,550,130994.6
2024-09-26,Meta Ads,Shopping,E-commerce,UK,185419,7750,10695.0,400,13470.33
2024-09-26,Meta Ads,Shopping,SaaS,Canada,15047,368,390.08,27,6244.19
2024-09-27,Meta Ads,Search,E-commerce,Australia,46846,983,707.76,11,2501.87
2024-09-27,Meta Ads,Video,E-commerce,Germany,74212,1528,2230.88,85,21331.58
2024-09-27,TikTok Ads,Display,SaaS,UK,55599,3697,6063.08,217,25513.42
2024-09-27,Meta Ads,Display,EdTech,India,8599,258,167.7,6,594.69
2024-09-27,TikTok Ads,Search,SaaS,Canada,40886,1782,980.1,132,28189.38
2024-09-27,Google Ads,Video,Fintech,India,28958,1355,3888.85,49,13909.3
2024-09-27,Meta Ads,Shopping,Fintech,USA,155354,3371,4281.17,100,7916.95
2024-09-27,Google Ads,Display,EdTech,Australia,34652,866,1359.62,43,2728.57
2024-09-28,Meta Ads,Search,EdTech,USA,90431,1853,3150.1,57,14834.93
2024-09-28,Google Ads,Search,EdTech,Australia,138438,4734,16758.36,191,38220.88
2024-09-28,Meta Ads,Display,E-commerce,UAE,92844,3277,5931.37,63,10318.61
2024-09-28,TikTok Ads,Video,Healthcare,UK,68620,3602,1728.96,134,22980.94
2024-09-29,Google Ads,Search,EdTech,USA,58364,2241,4975.02,136,15149.72
2024-09-29,Meta Ads,Shopping,Healthcare,Germany,139346,4096,2539.52,236,12521.54
2024-09-29,TikTok Ads,Display,SaaS,Germany,142456,9943,9048.13,266,72736.17
2024-09-30,Google Ads,Video,Fintech,Australia,110977,4150,4689.5,197,18314.78
2024-09-30,Google Ads,Search,Healthcare,UAE,50076,2964,10077.6,94,28058.66
2024-10-01,TikTok Ads,Display,SaaS,Canada,178503,9639,5397.84,146,40162.93
2024-10-02,Meta Ads,Shopping,EdTech,UAE,84526,2214,974.16,117,30360.22
2024-10-02,TikTok Ads,Shopping,SaaS,Germany,39626,1172,679.76,22,1100.59
2024-10-03,Google Ads,Display,E-commerce,Australia,86471,4859,7628.63,248,19852.56
2024-10-03,Meta Ads,Display,SaaS,USA,186711,7748,4493.84,536,89187.58
2024-10-03,TikTok Ads,Search,Healthcare,Australia,141087,10609,4667.96,737,190244.62
2024-10-03,Google Ads,Video,Healthcare,India,48118,1616,5914.56,129,28604.24
2024-10-04,TikTok Ads,Search,SaaS,USA,48361,2713,2360.31,54,7890.9
2024-10-04,Meta Ads,Shopping,Fintech,India,120631,1532,1179.64,114,25286.78
2024-10-04,Meta Ads,Shopping,SaaS,UK,5528,108,218.16,7,2000.84
2024-10-04,Meta Ads,Search,E-commerce,UAE,26747,1099,1252.86,36,5626.79
2024-10-04,TikTok Ads,Search,EdTech,Germany,64484,2966,3707.5,227,27232.61
2024-10-05,Google Ads,Search,Fintech,Australia,143241,7133,14693.98,272,60208.51
2024-10-05,Google Ads,Search,E-commerce,UAE,48953,2447,2716.17,144,17526.62
2024-10-05,Google Ads,Video,Fintech,USA,92332,5336,5015.84,213,39347.29
2024-10-06,TikTok Ads,Search,E-commerce,Canada,114850,8234,13421.42,245,35478.84
2024-10-06,TikTok Ads,Display,E-commerce,Australia,93074,4225,6506.5,300,11467.08
2024-10-06,TikTok Ads,Display,SaaS,USA,122286,7642,11233.74,201,60002.91
2024-10-07,TikTok Ads,Display,Healthcare,Canada,124614,4573,1326.17,240,46988.2
2024-10-07,TikTok Ads,Display,Fintech,Canada,192583,11285,18394.55,562,124224.31
2024-10-08,Meta Ads,Video,Healthcare,Germany,58276,1183,1762.67,89,20273.71
2024-10-08,Meta Ads,Search,Healthcare,USA,164876,5820,4306.8,463,73917.74
2024-10-08,Meta Ads,Video,Fintech,UK,198581,1985,3493.6,38,8029.71
2024-10-08,Meta Ads,Shopping,EdTech,UAE,155555,4588,7111.4,332,12719.4
2024-10-08,Google Ads,Video,Fintech,UAE,194099,4774,11887.26,134,8446.21
2024-10-08,Meta Ads,Search,EdTech,Germany,110977,2829,1867.14,48,10643.48
2024-10-08,Google Ads,Video,EdTech,UK,120475,7794,6079.32,530,143639.1
2024-10-09,Meta Ads,Video,Fintech,UK,7402,91,189.28,6,1105.17
2024-10-09,TikTok Ads,Search,E-commerce,UK,128295,4695,3943.8,276,42279.01
2024-10-09,Meta Ads,Display,E-commerce,Germany,72500,1341,2078.55,30,5770.13
2024-10-10,Meta Ads,Video,E-commerce,Canada,188552,6373,4142.45,129,8973.49
2024-10-11,TikTok Ads,Video,Healthcare,Canada,54752,2814,2420.04,137,13580.22
2024-10-11,Meta Ads,Display,SaaS,Germany,198979,2089,3551.3,66,7694.86
2024-10-11,Meta Ads,Video,SaaS,Canada,128245,2949,4688.91,85,8616.72
2024-10-12,Meta Ads,Video,EdTech,Germany,74615,2327,2559.7,129,25496.94
2024-10-12,Google Ads,Search,Healthcare,Germany,185488,3950,5490.5,289,75172.15
2024-10-12,Google Ads,Video,EdTech,Germany,185378,3244,5904.08,246,67552.8
2024-10-12,Google Ads,Video,Fintech,Australia,173769,6759,19330.74,158,21350.44
2024-10-12,Meta Ads,Shopping,Healthcare,UAE,160136,6581,2632.4,393,81942.57
2024-10-12,Meta Ads,Search,E-commerce,USA,61437,1087,2424.01,80,11780.01
2024-10-12,Meta Ads,Display,SaaS,UAE,173307,3292,3390.76,74,21574.44
2024-10-13,Meta Ads,Shopping,Fintech,Australia,71537,1809,2984.85,57,6227.5
2024-10-13,Meta Ads,Search,E-commerce,India,61994,1847,1477.6,147,5622.21
2024-10-13,Meta Ads,Video,E-commerce,Germany,77353,1895,3202.55,73,9316.26
2024-10-13,Google Ads,Search,E-commerce,India,197557,4326,5104.68,259,39016.05
2024-10-14,TikTok Ads,Search,EdTech,India,97193,6230,9968.0,306,81609.12
2024-10-14,Meta Ads,Search,E-commerce,UK,125725,1646,1333.26,19,2319.58
2024-10-14,Meta Ads,Display,Fintech,India,125424,3787,1817.76,253,36320.54
2024-10-14,Google Ads,Shopping,E-commerce,Germany,34036,2086,7196.7,110,21503.08
2024-10-14,Google Ads,Video,E-commerce,UK,116011,2726,5342.96,127,4188.78
2024-10-15,TikTok Ads,Search,Fintech,Canada,17666,724,267.88,23,5220.85
2024-10-15,TikTok Ads,Shopping,E-commerce,Germany,96412,7047,7822.17,194,36717.43
2024-10-15,Meta Ads,Video,SaaS,USA,39253,1122,1402.5,81,15452.61
2024-10-15,Meta Ads,Search,SaaS,UK,30392,1325,1735.75,101,3539.63
2024-10-15,Meta Ads,Search,Fintech,Germany,190392,6016,13776.64,165,35908.75
2024-10-16,TikTok Ads,Display,Fintech,USA,178714,7559,8617.26,312,39985.98
2024-10-16,Google Ads,Shopping,Fintech,USA,163178,5172,11430.12,325,14305.21
2024-10-17,TikTok Ads,Search,EdTech,Canada,17356,925,425.5,62,5476.85
2024-10-17,Google Ads,Video,Healthcare,India,176541,4378,12564.86,175,19637.27
2024-10-17,TikTok Ads,Search,Healthcare,India,47462,1803,955.59,98,29213.28
2024-10-17,Meta Ads,Search,Healthcare,UAE,55867,1681,3328.38,32,3790.94
2024-10-17,TikTok Ads,Display,Healthcare,India,81394,5192,4880.48,253,41499.01
2024-10-17,TikTok Ads,Shopping,SaaS,USA,180721,9379,12192.7,286,52558.42
2024-10-18,Google Ads,Search,E-commerce,India,49484,1118,2291.9,79,18417.53
2024-10-18,Meta Ads,Search,EdTech,USA,108591,2084,4501.44,31,6469.19
2024-10-18,Meta Ads,Video,EdTech,Germany,152318,4554,4918.32,296,64805.54
2024-10-18,Meta Ads,Video,EdTech,Australia,66265,1881,3837.24,76,2782.02
2024-10-19,Google Ads,Shopping,E-commerce,UK,55385,1678,2416.32,64,18110.48
2024-10-19,TikTok Ads,Shopping,Healthcare,India,119515,6824,5868.64,89,25992.88
2024-10-19,Google Ads,Search,Fintech,USA,103991,3067,7943.53,142,36045.3
2024-10-19,Meta Ads,Search,Healthcare,Canada,147324,1325,2279.0,96,10356.84
2024-10-19,Google Ads,Video,E-commerce,USA,121465,5575,9143.0,273,28769.59
2024-10-20,TikTok Ads,Shopping,Healthcare,India,109188,6354,8006.04,216,49228.57
2024-10-20,Meta Ads,Display,SaaS,USA,78302,900,441.0,52,6354.23
2024-10-20,Google Ads,Search,Healthcare,Germany,91491,4053,7052.22,140,19432.37
2024-10-20,TikTok Ads,Shopping,E-commerce,UK,143667,6852,7742.76,142,19589.64
2024-10-21,Google Ads,Search,EdTech,USA,121107,3148,7523.72,243,33241.31
2024-10-21,TikTok Ads,Shopping,Fintech,UK,194060,11721,20277.33,504,76238.77
2024-10-22,Meta Ads,Display,SaaS,Germany,193946,7854,14844.06,461,86871.54
2024-10-22,Google Ads,Search,EdTech,USA,15960,750,1290.0,40,6919.55
2024-10-22,Google Ads,Search,Fintech,UAE,180634,7821,17284.41,581,136556.31
2024-10-23,Meta Ads,Search,EdTech,India,149565,2437,901.69,30,3133.33
2024-10-23,Google Ads,Display,SaaS,UAE,88251,5965,4891.3,133,14897.06
2024-10-23,TikTok Ads,Shopping,EdTech,UAE,16094,535,968.35,8,469.8
2024-10-23,Meta Ads,Video,SaaS,Canada,81313,1089,1557.27,77,3549.91
2024-10-23,Google Ads,Shopping,Fintech,UK,51032,3036,6770.28,195,18761.36
2024-10-24,TikTok Ads,Search,SaaS,UAE,34076,1363,1553.82,16,2219.67
2024-10-24,Google Ads,Shopping,Fintech,India,149064,5724,7555.68,369,107029.4
2024-10-24,Google Ads,Display,EdTech,Germany,164457,8321,14644.96,610,27104.12
2024-10-24,Meta Ads,Display,Healthcare,USA,171353,5534,10293.24,221,52725.19
2024-10-24,TikTok Ads,Video,EdTech,India,193151,12168,13749.84,612,109401.0
2024-10-25,TikTok Ads,Display,E-commerce,Canada,160892,9122,5838.08,590,170654.73
2024-10-25,Meta Ads,Shopping,E-commerce,India,107489,2515,3521.0,166,18411.15
2024-10-25,Meta Ads,Video,Fintech,UK,184298,7758,12024.9,351,91198.92
2024-10-25,Meta Ads,Video,EdTech,Canada,138678,1802,3423.8,61,2147.03
2024-10-25,Google Ads,Video,EdTech,Germany,22637,876,1068.72,16,2623.14
2024-10-25,Google Ads,Video,EdTech,UAE,195664,6378,16582.8,312,33814.66
2024-10-25,Meta Ads,Shopping,SaaS,UK,55697,957,870.87,12,1673.31
2024-10-25,Google Ads,Display,Fintech,Australia,158481,6053,9866.39,116,30091.81
2024-10-26,Google Ads,Search,SaaS,UAE,51819,2497,7191.36,138,37600.62
2024-10-26,TikTok Ads,Video,EdTech,India,100673,5718,6003.9,196,41067.13
2024-10-26,Meta Ads,Display,EdTech,UK,115986,1357,2008.36,79,8002.44
2024-10-26,Google Ads,Display,Healthcare,Australia,180365,6114,21154.44,400,111623.05
2024-10-26,Google Ads,Shopping,SaaS,USA,189480,6290,22329.5,204,44620.04
2024-10-26,Google Ads,Display,Fintech,UAE,114914,3803,10230.07,224,67007.76
2024-10-26,Google Ads,Search,E-commerce,Australia,90349,5420,16368.4,105,16913.07
2024-10-27,TikTok Ads,Search,SaaS,Canada,111956,5911,9280.27,253,68395.54
2024-10-27,TikTok Ads,Display,E-commerce,India,72963,5618,2696.64,412,16464.01
2024-10-27,Meta Ads,Display,E-commerce,UK,100561,3781,5255.59,124,34626.86
2024-10-27,Google Ads,Video,Fintech,UAE,75410,3039,2887.05,239,29467.42
2024-10-27,Meta Ads,Search,Fintech,USA,69385,2650,4505.0,160,32080.73
2024-10-28,TikTok Ads,Video,SaaS,Canada,75553,3331,1465.64,203,33301.04
2024-10-28,Google Ads,Shopping,E-commerce,Germany,115454,7227,17778.42,154,5144.22
2024-10-28,Google Ads,Display,Fintech,Canada,78927,3172,10150.4,62,7568.63
2024-10-28,TikTok Ads,Shopping,Healthcare,UAE,21972,1915,2010.75,36,2412.15
2024-10-28,TikTok Ads,Display,E-commerce,India,189933,13295,13693.85,284,45485.98
2024-10-28,TikTok Ads,Shopping,EdTech,UAE,193568,12659,15697.16,366,17585.84
2024-10-28,Google Ads,Search,E-commerce,USA,104456,6403,13510.33,440,111130.68
2024-10-29,Google Ads,Shopping,Fintech,Germany,60077,1994,6201.34,28,7635.29
2024-10-29,Meta Ads,Display,Healthcare,Australia,152996,3136,5613.44,82,6472.17
2024-10-29,Google Ads,Video,SaaS,UK,174741,7129,15469.93,326,58786.78
2024-10-29,TikTok Ads,Shopping,E-commerce,Germany,130811,8895,2846.4,150,31192.02
2024-10-29,Google Ads,Shopping,EdTech,USA,182395,8517,29383.65,517,27133.78
2024-10-29,Google Ads,Shopping,E-commerce,Germany,46971,2437,4971.48,141,14817.7
2024-10-29,TikTok Ads,Shopping,Healthcare,UAE,71514,3354,4393.74,165,17363.87
2024-10-30,Google Ads,Search,SaaS,Australia,180590,4857,7334.07,333,91782.77
2024-10-30,Meta Ads,Shopping,Healthcare,Canada,88470,2459,2434.41,165,44145.0
2024-10-30,TikTok Ads,Shopping,EdTech,Germany,158807,5859,3339.63,73,7304.51
2024-10-31,TikTok Ads,Search,SaaS,UAE,174898,13029,16416.54,822,162206.84
2024-10-31,Meta Ads,Video,EdTech,UAE,140453,4213,4592.17,56,4347.77
2024-10-31,TikTok Ads,Shopping,E-commerce,USA,17626,1113,601.02,50,2568.51
2024-10-31,TikTok Ads,Display,Healthcare,USA,85066,5903,7673.9,465,85397.14
2024-11-01,Google Ads,Video,SaaS,Canada,34592,1615,1857.25,116,4344.96
2024-11-01,TikTok Ads,Shopping,SaaS,UAE,139607,10289,9362.99,580,94107.07
2024-11-01,TikTok Ads,Shopping,Healthcare,India,145225,5562,4672.08,378,102053.93
2024-11-02,Meta Ads,Search,EdTech,Australia,157008,5024,3617.28,379,73104.85
2024-11-02,TikTok Ads,Video,E-commerce,Canada,92985,8024,6820.4,520,150774.99
2024-11-02,Google Ads,Video,SaaS,Canada,7802,340,805.8,14,799.08
2024-11-02,Google Ads,Display,EdTech,UK,146295,3394,11573.54,195,49666.69
2024-11-02,Meta Ads,Display,EdTech,Australia,133773,3491,6388.53,181,21663.32
2024-11-02,Google Ads,Search,Healthcare,India,26259,669,943.29,22,2731.41
2024-11-03,Google Ads,Video,Fintech,USA,198604,8162,25302.2,584,25281.15
2024-11-03,Google Ads,Display,EdTech,Canada,70226,4037,8719.92,240,68153.47
2024-11-03,Meta Ads,Shopping,SaaS,India,39723,1116,1060.2,14,582.59
2024-11-03,TikTok Ads,Video,SaaS,Australia,184745,12451,20793.17,404,23357.33
2024-11-03,Meta Ads,Search,SaaS,Canada,128355,1758,3269.88,122,6205.33
2024-11-03,Google Ads,Search,EdTech,Canada,13614,744,2209.68,54,11111.12
2024-11-04,Google Ads,Video,EdTech,Australia,149233,3686,3686.0,250,16524.46
2024-11-04,Google Ads,Display,Fintech,Germany,146779,5019,11142.18,349,91145.36
2024-11-04,Google Ads,Search,EdTech,UAE,93720,2661,4523.7,104,18904.07
2024-11-04,TikTok Ads,Display,Fintech,UAE,46190,3030,1272.6,183,38945.83
2024-11-04,Google Ads,Display,EdTech,India,158441,3976,10814.72,300,51868.85
2024-11-04,Google Ads,Shopping,Fintech,India,70107,4045,11002.4,203,22267.98
2024-11-04,Meta Ads,Display,EdTech,India,177443,4400,9548.0,231,43094.26
2024-11-04,Google Ads,Display,SaaS,Australia,91861,2535,3143.4,137,8299.82
2024-11-05,Google Ads,Shopping,Healthcare,Canada,36707,943,1235.33,21,4396.12
2024-11-05,Meta Ads,Display,Healthcare,Australia,188804,5267,11060.7,64,10138.3
2024-11-05,Meta Ads,Video,Healthcare,Germany,178013,1886,2150.04,83,22320.49
2024-11-06,Google Ads,Display,EdTech,India,14884,541,1758.25,43,4123.58
2024-11-06,Meta Ads,Shopping,EdTech,Germany,149654,6689,8628.81,262,10578.46
2024-11-07,TikTok Ads,Display,Healthcare,UK,187199,12036,16007.88,946,165825.37
2024-11-07,Meta Ads,Video,SaaS,Australia,107299,2585,3412.2,110,23820.26
2024-11-08,Google Ads,Video,Fintech,UAE,31672,877,631.44,16,2266.94
2024-11-08,Google Ads,Shopping,Fintech,India,32518,1258,3031.78,12,2688.72
2024-11-08,Meta Ads,Shopping,EdTech,Germany,81848,1694,2185.26,58,7573.87
2024-11-08,TikTok Ads,Search,EdTech,India,36027,2770,2991.6,205,16618.85
2024-11-08,Google Ads,Shopping,SaaS,UK,34605,809,1423.84,40,5146.88
2024-11-08,Meta Ads,Shopping,Healthcare,Australia,186949,3140,1884.0,186,30294.1
2024-11-08,Meta Ads,Display,Fintech,UAE,181950,2401,1608.67,168,30028.61
2024-11-08,Google Ads,Display,EdTech,Germany,199164,6671,21280.49,118,27461.46
2024-11-08,Meta Ads,Video,EdTech,Australia,162889,4658,5170.38,332,57094.6
2024-11-09,TikTok Ads,Search,SaaS,Australia,141614,10677,3736.95,305,62355.52
2024-11-09,Google Ads,Shopping,E-commerce,UK,170732,7700,6237.0,434,53677.08
2024-11-09,Meta Ads,Shopping,EdTech,UAE,8487,271,246.61,14,4179.96
2024-11-09,Google Ads,Shopping,SaaS,Germany,30852,684,1087.56,11,2813.84
2024-11-09,Google Ads,Video,E-commerce,UAE,27612,963,3177.9,75,12575.02
2024-11-09,Google Ads,Shopping,EdTech,USA,52083,2781,7341.84,160,39686.47
2024-11-09,Google Ads,Search,Fintech,Australia,112549,6640,24368.8,374,21696.69
2024-11-09,Meta Ads,Video,EdTech,USA,172812,2972,2942.28,178,47180.83
2024-11-10,Google Ads,Display,SaaS,Australia,124774,3481,4212.01,113,4447.19
2024-11-10,Google Ads,Search,E-commerce,Germany,34764,1251,1038.33,83,3361.16
2024-11-10,Meta Ads,Search,E-commerce,USA,21679,448,398.72,31,3556.66
2024-11-10,Google Ads,Search,Healthcare,USA,77968,3001,8552.85,193,31448.71
2024-11-11,TikTok Ads,Shopping,EdTech,India,184969,15407,20645.38,352,52669.94
2024-11-11,Meta Ads,Video,Fintech,UK,112518,1597,1724.76,105,25379.08
2024-11-11,TikTok Ads,Video,Healthcare,USA,137895,5901,7907.34,379,86835.97
2024-11-11,Google Ads,Video,Healthcare,UAE,90096,4784,15165.28,310,81015.37
2024-11-12,TikTok Ads,Shopping,Healthcare,UAE,133148,9120,4560.0,279,83385.98
2024-11-12,Meta Ads,Video,EdTech,Germany,27419,1192,2181.36,38,5935.39
2024-11-12,Google Ads,Video,EdTech,Germany,57335,1869,5139.75,133,11136.73
2024-11-12,Meta Ads,Display,Healthcare,UAE,54031,2215,3676.9,157,22778.62
2024-11-13,Google Ads,Shopping,Fintech,USA,8748,362,438.02,10,966.57
2024-11-13,Google Ads,Search,SaaS,UAE,188062,8143,14657.4,614,124232.5
2024-11-13,Google Ads,Display,E-commerce,UAE,92502,2960,6097.6,201,47885.36
2024-11-13,TikTok Ads,Shopping,SaaS,Germany,113886,4965,6653.1,141,24007.44
2024-11-13,Google Ads,Video,EdTech,Canada,179877,4317,10965.18,215,13004.03
2024-11-13,Google Ads,Search,Healthcare,USA,84517,1664,3993.6,91,21828.0
2024-11-13,TikTok Ads,Video,Fintech,India,195722,12624,25374.24,755,129016.77
2024-11-13,TikTok Ads,Video,Healthcare,UK,72145,3058,2354.66,78,7543.67
2024-11-13,Meta Ads,Display,SaaS,India,137602,2641,1558.19,179,52473.54
2024-11-13,Google Ads,Display,E-commerce,Australia,17299,479,929.26,30,3163.73
2024-11-14,Meta Ads,Video,E-commerce,India,129746,4891,8852.71,117,26101.17
2024-11-14,Google Ads,Display,Healthcare,India,30757,1202,3918.52,60,5647.0
2024-11-15,TikTok Ads,Shopping,E-commerce,UAE,98500,5614,3424.54,220,7676.57
2024-11-15,Meta Ads,Shopping,SaaS,Canada,141436,3026,5567.84,108,24540.41
2024-11-16,Meta Ads,Display,Fintech,UAE,193926,5837,5837.0,193,28429.29
2024-11-16,Meta Ads,Search,Fintech,UK,151539,3455,7082.75,135,4666.78
2024-11-16,Meta Ads,Video,EdTech,UK,55333,852,894.6,66,12295.52
2024-11-16,Google Ads,Shopping,SaaS,Germany,119132,3466,7590.54,261,30598.06
2024-11-16,Meta Ads,Search,Healthcare,Germany,87565,3213,7068.6,106,13715.98
2024-11-16,TikTok Ads,Shopping,Fintech,UK,66262,3790,4055.3,150,24443.12
2024-11-16,TikTok Ads,Display,EdTech,UK,13255,709,935.88,37,11059.11
2024-11-17,Google Ads,Search,EdTech,UK,115282,4876,18333.76,77,2427.15
2024-11-17,TikTok Ads,Search,EdTech,USA,105726,8542,11958.8,662,104498.78
2024-11-17,Google Ads,Shopping,Fintech,Australia,46745,2140,7361.6,38,5289.97
2024-11-17,TikTok Ads,Shopping,Healthcare,Germany,56069,2949,2506.65,150,29064.28
2024-11-17,Google Ads,Display,E-commerce,India,105477,6391,11759.44,116,17001.07
2024-11-17,Meta Ads,Search,SaaS,Canada,45664,516,861.72,34,7132.56
2024-11-17,Meta Ads,Shopping,Healthcare,UAE,170910,3315,1657.5,167,41334.16
